CURSO_ACADEMICO,LOCALIDAD,ESTUDIO,TIPO_ESTUDIO,TIPO_EGRESO,SEXO,ALUMNOS_GRADUADOS,ALUMNOS_INTERRUMPEN_ESTUDIOS,ALUMNOS_INTERRUMPEN_EST_ANO1,ALUMNOS_TRASLADAN_OTRA_UNIV,DURACION_MEDIA_GRADUADOS,TASA_EFICIENCIA,FECHA_ACTUALIZACION
2021,Zaragoza,Grado: Química,Grado,Graduado,Hombres,27,0,0,0,"5,20","82,21",30/10/2022
2021,Zaragoza,Grado: Química,Grado,Graduado,Mujeres,47,0,0,0,"5,26","81,79",30/10/2022
2021,Zaragoza,Grado: Química,Grado,Traslado a otra Universidad,Hombres,0,0,0,2,,,30/10/2022
2021,Zaragoza,Grado: Química,Grado,Traslado a otra Universidad,Mujeres,0,0,0,2,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Abandono Voluntario,Hombres,0,33,12,0,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Abandono Voluntario,Mujeres,0,28,10,0,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Cambio de estudios sin simultaneidad,Hombres,0,6,5,0,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Cambio de estudios sin simultaneidad,Mujeres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Graduado,Hombres,30,0,0,0,"5,74","85,12",30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Graduado,Mujeres,60,0,0,0,"5,54","83,85",30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Traslado a otra Universidad,Hombres,0,0,0,3,,,30/10/2022
2021,Zaragoza,Grado: Relaciones Laborales y Recursos Humanos,Grado,Traslado a otra Universidad,Mujeres,0,0,0,3,,,30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Abandono Voluntario,Mujeres,0,4,2,0,,,30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Cambio de estudios sin simultaneidad,Mujeres,0,4,4,0,,,30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Graduado,Hombres,6,0,0,0,"4,00","96,93",30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Graduado,Mujeres,58,0,0,0,"4,09","96,06",30/10/2022
2021,Zaragoza,Grado: Terapia Ocupacional,Grado,Traslado a otra Universidad,Mujeres,0,0,0,2,,,30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Abandono Voluntario,Hombres,0,10,2,0,,,30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Abandono Voluntario,Mujeres,0,22,13,0,,,30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Cambio de estudios sin simultaneidad,Mujeres,0,2,1,0,,,30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Graduado,Hombres,16,0,0,0,"4,81","88,18",30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Graduado,Mujeres,122,0,0,0,"4,25","93,86",30/10/2022
2021,Zaragoza,Grado: Trabajo Social,Grado,Traslado a otra Universidad,Mujeres,0,0,0,5,,,30/10/2022
2021,Zaragoza,Grado: Turismo,Grado,Abandono Voluntario,Hombres,0,14,8,0,,,30/10/2022
2021,Zaragoza,Grado: Turismo,Grado,Abandono Voluntario,Mujeres,0,12,8,0,,,30/10/2022
2021,Zaragoza,Grado: Turismo,Grado,Cambio de estudios sin simultaneidad,Hombres,0,3,2,0,,,30/10/2022
2021,Zaragoza,Grado: Turismo,Grado,Graduado,Hombres,7,0,0,0,"4,50","91,93",30/10/2022
2021,Zaragoza,Grado: Turismo,Grado,Graduado,Mujeres,28,0,0,0,"4,83","87,65",30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Abandono Voluntario,Mujeres,0,9,5,0,,,30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Cambio de estudios sin simultaneidad,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Graduado,Hombres,22,0,0,0,"5,15","96,21",30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Graduado,Mujeres,80,0,0,0,"5,41","91,22",30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Traslado a otra Universidad,Hombres,0,0,0,2,,,30/10/2022
2021,Zaragoza,Grado: Veterinaria,Grado,Traslado a otra Universidad,Mujeres,0,0,0,4,,,30/10/2022
2021,Zaragoza,Historia del Arte,Licenciatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Historia del Arte,Licenciatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Ingeniero Industrial,Licenciatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Ingeniero Técnico Industrial,Diplomatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,"Ingeniero Técnico Industrial, Esp. Electricidad",Diplomatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Licenciado en Economía,Licenciatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Licenciado en Economía,Licenciatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Licenciado en Matemáticas,Licenciatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Máster: Abogacía,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Abogacía,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Abogacía,Máster,Graduado,Hombres,41,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Abogacía,Máster,Graduado,Mujeres,50,0,0,0,"2,04","99,47",30/10/2022
2021,Zaragoza,Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación,Máster,Abandono Voluntario,Hombres,0,2,0,0,,,30/10/2022
2021,Zaragoza,Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación,Máster,Abandono Voluntario,Mujeres,0,5,4,0,,,30/10/2022
2021,Zaragoza,Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación,Máster,Graduado,Hombres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación,Máster,Graduado,Mujeres,3,0,0,0,"1,50","88,89",30/10/2022
2021,Zaragoza,Máster: Arquitectura,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Arquitectura,Máster,Graduado,Hombres,7,0,0,0,"1,29","87,50",30/10/2022
2021,Zaragoza,Máster: Arquitectura,Máster,Graduado,Mujeres,14,0,0,0,"1,71","73,68",30/10/2022
2021,Zaragoza,Máster: Auditoría,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Auditoría,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Auditoría,Máster,Graduado,Hombres,4,0,0,0,"1,25","97,56",30/10/2022
2021,Zaragoza,Máster: Auditoría,Máster,Graduado,Mujeres,4,0,0,0,"1,25","97,56",30/10/2022
2021,Zaragoza,Máster: Biología Molecular y Celular,Máster,Graduado,Hombres,9,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Biología Molecular y Celular,Máster,Graduado,Mujeres,6,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Calidad, Seguridad y Tecnología de los Alimentos",Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,"Máster: Calidad, Seguridad y Tecnología de los Alimentos",Máster,Graduado,Hombres,1,0,0,0,"5,00","71,43",30/10/2022
2021,Zaragoza,"Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo",Máster,Abandono Voluntario,Mujeres,0,2,0,0,,,30/10/2022
2021,Zaragoza,"Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo",Máster,Graduado,Hombres,2,0,0,0,,"100,00",30/10/2022
2021,Zaragoza,"Máster: Cond. genéticos, nutric. y amb. del crec. y desarrollo",Máster,Graduado,Mujeres,12,0,0,0,"1,00","99,17",30/10/2022
2021,Zaragoza,Máster: Consultoría de Información y Comunicación Digital,Máster,Abandono Voluntario,Hombres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Consultoría de Información y Comunicación Digital,Máster,Abandono Voluntario,Mujeres,0,10,5,0,,,30/10/2022
2021,Zaragoza,Máster: Consultoría de Información y Comunicación Digital,Máster,Graduado,Mujeres,3,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Contabilidad y Finanzas,Máster,Abandono Voluntario,Hombres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Contabilidad y Finanzas,Máster,Abandono Voluntario,Mujeres,0,3,2,0,,,30/10/2022
2021,Zaragoza,Máster: Contabilidad y Finanzas,Máster,Graduado,Hombres,5,0,0,0,"1,80","75,76",30/10/2022
2021,Zaragoza,Máster: Contabilidad y Finanzas,Máster,Graduado,Mujeres,4,0,0,0,"1,50","90,91",30/10/2022
2021,Zaragoza,Máster: Derecho de la Administración Pública,Máster,Abandono Voluntario,Hombres,0,3,2,0,,,30/10/2022
2021,Zaragoza,Máster: Derecho de la Administración Pública,Máster,Abandono Voluntario,Mujeres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Derecho de la Administración Pública,Máster,Graduado,Hombres,10,0,0,0,"1,62","85,84",30/10/2022
2021,Zaragoza,Máster: Derecho de la Administración Pública,Máster,Graduado,Mujeres,2,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Dirección, Estrategia y Marketing",Máster,Abandono Voluntario,Mujeres,0,2,1,0,,,30/10/2022
2021,Zaragoza,"Máster: Dirección, Estrategia y Marketing",Máster,Graduado,Hombres,9,0,0,0,"1,29","95,24",30/10/2022
2021,Zaragoza,"Máster: Dirección, Estrategia y Marketing",Máster,Graduado,Mujeres,6,0,0,0,"1,17","94,53",30/10/2022
2021,Zaragoza,Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa,Máster,Graduado,Hombres,20,0,0,0,,"99,30",30/10/2022
2021,Zaragoza,Máster: Dirección y Gestión de Adquisiciones de Sistemas para la Defensa,Máster,Graduado,Mujeres,4,0,0,0,"2,00","96,77",30/10/2022
2021,Zaragoza,Máster: Economía,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Economía,Máster,Abandono Voluntario,Mujeres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Economía,Máster,Cambio de estudios sin simultaneidad,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Economía,Máster,Graduado,Hombres,4,0,0,0,"1,50","86,02",30/10/2022
2021,Zaragoza,Máster: Economía,Máster,Graduado,Mujeres,2,0,0,0,"1,50","88,89",30/10/2022
2021,Zaragoza,Máster: Energías Renovables y Eficiencia Energética,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Energías Renovables y Eficiencia Energética,Máster,Graduado,Hombres,11,0,0,0,"2,33","90,75",30/10/2022
2021,Zaragoza,Máster: Energías Renovables y Eficiencia Energética,Máster,Graduado,Mujeres,5,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Enseñanza del Español como Lengua Extranjera,Máster,Graduado,Hombres,3,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Enseñanza del Español como Lengua Extranjera,Máster,Graduado,Mujeres,11,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Estudios Avanzados en Historia del Arte,Máster,Abandono Voluntario,Hombres,0,3,2,0,,,30/10/2022
2021,Zaragoza,Máster: Estudios Avanzados en Historia del Arte,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Estudios Avanzados en Historia del Arte,Máster,Cambio de estudios sin simultaneidad,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Estudios Avanzados en Historia del Arte,Máster,Graduado,Hombres,3,0,0,0,"1,33","93,75",30/10/2022
2021,Zaragoza,Máster: Física y Tecnologías Físicas,Máster,Graduado,Hombres,11,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Física y Tecnologías Físicas,Máster,Graduado,Mujeres,2,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Geología: Técnicas y Aplicaciones,Máster,Graduado,Mujeres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gerontología Social,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Gerontología Social,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Gerontología Social,Máster,Graduado,Hombres,3,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gerontología Social,Máster,Graduado,Mujeres,11,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gestión Administrativa,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Gestión Administrativa,Máster,Graduado,Hombres,8,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gestión Administrativa,Máster,Graduado,Mujeres,3,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gestión del Patrimonio Cultural,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Gestión del Patrimonio Cultural,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Gestión del Patrimonio Cultural,Máster,Graduado,Hombres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Gestión del Patrimonio Cultural,Máster,Graduado,Mujeres,7,0,0,0,"2,43","86,78",30/10/2022
2021,Zaragoza,Máster: Historia Contemporánea,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Historia Contemporánea,Máster,Graduado,Hombres,8,0,0,0,"1,38","87,27",30/10/2022
2021,Zaragoza,Máster: Historia Contemporánea,Máster,Graduado,Mujeres,5,0,0,0,"1,40","93,75",30/10/2022
2021,Zaragoza,Máster: Ingeniería biomédica,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería biomédica,Máster,Graduado,Hombres,5,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Ingeniería biomédica,Máster,Graduado,Mujeres,6,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Ingeniería de Diseño de Producto,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería de Diseño de Producto,Máster,Graduado,Hombres,4,0,0,0,"1,25","95,24",30/10/2022
2021,Zaragoza,Máster: Ingeniería de Diseño de Producto,Máster,Graduado,Mujeres,6,0,0,0,"1,17","96,77",30/10/2022
2021,Zaragoza,Máster: Ingeniería de Telecomunicación,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería de Telecomunicación,Máster,Graduado,Hombres,4,0,0,0,"2,00","93,52",30/10/2022
2021,Zaragoza,Máster: Ingeniería de Telecomunicación,Máster,Graduado,Mujeres,2,0,0,0,,"100,00",30/10/2022
2021,Zaragoza,Máster: Ingeniería Electrónica,Máster,Abandono Voluntario,Hombres,0,2,1,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Electrónica,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Electrónica,Máster,Graduado,Hombres,6,0,0,0,"2,00","83,33",30/10/2022
2021,Zaragoza,Máster: Ingeniería Industrial,Máster,Abandono Voluntario,Hombres,0,6,2,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Industrial,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Industrial,Máster,Cambio de estudios sin simultaneidad,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Industrial,Máster,Graduado,Hombres,46,0,0,0,"2,54","92,49",30/10/2022
2021,Zaragoza,Máster: Ingeniería Industrial,Máster,Graduado,Mujeres,16,0,0,0,"2,89","89,03",30/10/2022
2021,Zaragoza,Máster: Ingeniería Informática,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Informática,Máster,Graduado,Hombres,4,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Ingeniería Mecánica,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Mecánica,Máster,Graduado,Hombres,11,0,0,0,"1,00","98,04",30/10/2022
2021,Zaragoza,Máster: Ingeniería Mecánica,Máster,Graduado,Mujeres,2,0,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Química,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Ingeniería Química,Máster,Graduado,Hombres,8,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Ingeniería Química,Máster,Graduado,Mujeres,3,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,Máster: Iniciación a la Investigación en Ciencias de la Enfermería,Máster,Abandono Voluntario,Hombres,0,2,1,0,,,30/10/2022
2021,Zaragoza,Máster: Iniciación a la Investigación en Ciencias de la Enfermería,Máster,Abandono Voluntario,Mujeres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Iniciación a la Investigación en Ciencias de la Enfermería,Máster,Graduado,Hombres,2,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Iniciación a la Investigación en Ciencias de la Enfermería,Máster,Graduado,Mujeres,6,0,0,0,"2,00","93,75",30/10/2022
2021,Zaragoza,Máster: Iniciación a la investigación en Medicina,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Iniciación a la investigación en Medicina,Máster,Graduado,Hombres,4,0,0,0,"1,25","93,36",30/10/2022
2021,Zaragoza,Máster: Iniciación a la investigación en Medicina,Máster,Graduado,Mujeres,16,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Investigación en Filosofía,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Investigación en Filosofía,Máster,Cambio de estudios sin simultaneidad,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Investigación en Filosofía,Máster,Graduado,Hombres,3,0,0,0,"1,33","86,96",30/10/2022
2021,Zaragoza,Máster: Investigación en Filosofía,Máster,Graduado,Mujeres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Investigación y Estudios Avanzados en Historia,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Investigación y Estudios Avanzados en Historia,Máster,Graduado,Hombres,2,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Investigación y Estudios Avanzados en Historia,Máster,Graduado,Mujeres,1,0,0,0,"2,00","83,33",30/10/2022
2021,Zaragoza,Máster: Materiales nanoestructurados para aplicaciones nanotecnológicas,Máster,Graduado,Hombres,4,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Materiales nanoestructurados para aplicaciones nanotecnológicas,Máster,Graduado,Mujeres,5,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Modelización e Investigación Matemática, Estadística y Computación",Máster,Graduado,Hombres,5,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Mundo Antiguo y Patrimonio Arqueológico,Máster,Graduado,Hombres,3,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Mundo Antiguo y Patrimonio Arqueológico,Máster,Graduado,Mujeres,2,0,0,0,"1,50","90,91",30/10/2022
2021,Zaragoza,Máster: Nutrición animal,Máster,Abandono Voluntario,Hombres,0,2,2,0,,,30/10/2022
2021,Zaragoza,Máster: Ordenación Territorial y Medioambiental,Máster,Graduado,Hombres,2,0,0,0,"1,50","86,96",30/10/2022
2021,Zaragoza,Máster: Prevención de riesgos laborales,Máster,Abandono Voluntario,Mujeres,0,4,3,0,,,30/10/2022
2021,Zaragoza,Máster: Prevención de riesgos laborales,Máster,Graduado,Hombres,2,0,0,0,"2,00","93,02",30/10/2022
2021,Zaragoza,Máster: Prevención de riesgos laborales,Máster,Graduado,Mujeres,1,0,0,0,,,30/10/2022
2021,Zaragoza,"Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport",Máster,Abandono Voluntario,Hombres,0,15,10,0,,,30/10/2022
2021,Zaragoza,"Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport",Máster,Abandono Voluntario,Mujeres,0,7,2,0,,,30/10/2022
2021,Zaragoza,"Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport",Máster,Graduado,Hombres,151,0,0,0,"1,22","95,65",30/10/2022
2021,Zaragoza,"Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport",Máster,Graduado,Mujeres,233,0,0,0,"1,12","98,02",30/10/2022
2021,Zaragoza,Máster: Química Industrial,Máster,Abandono Voluntario,Hombres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Química Industrial,Máster,Graduado,Hombres,6,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Química Industrial,Máster,Graduado,Mujeres,11,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Química Molecular y Catálisis Homogénea,Máster,Abandono Voluntario,Hombres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Química Molecular y Catálisis Homogénea,Máster,Abandono Voluntario,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Química Molecular y Catálisis Homogénea,Máster,Graduado,Hombres,5,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Química Molecular y Catálisis Homogénea,Máster,Graduado,Mujeres,5,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Relaciones de Género,Máster,Abandono Voluntario,Mujeres,0,5,3,0,,,30/10/2022
2021,Zaragoza,Máster: Relaciones de Género,Máster,Cambio de estudios sin simultaneidad,Mujeres,0,1,1,0,,,30/10/2022
2021,Zaragoza,Máster: Relaciones de Género,Máster,Graduado,Hombres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Máster: Relaciones de Género,Máster,Graduado,Mujeres,12,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision",Máster,Graduado,Hombres,15,0,0,0,"2,00","97,41",30/10/2022
2021,Zaragoza,"Máster: Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision",Máster,Graduado,Mujeres,2,0,0,0,"2,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Salud Global: Integración de la Salud Ambiental, Humana y Animal",Máster,Graduado,Hombres,1,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,"Máster: Salud Global: Integración de la Salud Ambiental, Humana y Animal",Máster,Graduado,Mujeres,5,0,0,0,"1,33","95,24",30/10/2022
2021,Zaragoza,Máster: Salud pública,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Sociología de las Políticas Públicas y Sociales,Máster,Abandono Voluntario,Mujeres,0,1,0,0,,,30/10/2022
2021,Zaragoza,Máster: Sociología de las Políticas Públicas y Sociales,Máster,Graduado,Hombres,6,0,0,0,"1,17","96,77",30/10/2022
2021,Zaragoza,Máster: Sociología de las Políticas Públicas y Sociales,Máster,Graduado,Mujeres,7,0,0,0,"1,50","90,00",30/10/2022
2021,Zaragoza,Máster: Tec.Información Geográfica para Ordenación Territorio: Sig/Teled,Máster,Abandono Voluntario,Hombres,0,3,2,0,,,30/10/2022
2021,Zaragoza,Máster: Tec.Información Geográfica para Ordenación Territorio: Sig/Teled,Máster,Graduado,Hombres,2,0,0,0,"1,00","100,00",30/10/2022
2021,Zaragoza,Relaciones Laborales,Diplomatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Relaciones Laborales,Diplomatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,2,,,30/10/2022
2021,Zaragoza,Terapia Ocupacional,Diplomatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Trabajo Social,Diplomatura o equivalente,Traslado a otra Universidad,Hombres,0,0,0,1,,,30/10/2022
2021,Zaragoza,Trabajo Social,Diplomatura o equivalente,Traslado a otra Universidad,Mujeres,0,0,0,1,,,30/10/2022
